namelsad,statefp,countyfp,tractce,geoid,name,cartodb_id,mtfcc,funcstat,aland,awater,intptlat,intptlon,geom
Census Tract 1038,51,013,103800,51013103800,1038,1,G5020,S,926693,2489,+38.8464071,-077.0720389,"POLYGON ((-77.082245 38.843433, -77.082031 38.84367, -77.081816 38.843911, -77.08142700000001 38.84435, -77.08117 38.844632, -77.08095400000001 38.844872, -77.08067699999999 38.845194, -77.079847 38.846163, -77.079571 38.846486, -77.079516 38.846547, -77.079413 38.846667, -77.07935500000001 38.846736, -77.079303 38.8468, -77.078992 38.847162, -77.078901 38.847267, -77.078763 38.84743, -77.078632 38.847589, -77.07854399999999 38.847697, -77.078301 38.847992, -77.078001 38.848358, -77.077579 38.848884, -77.07734000000001 38.849183, -77.07708700000001 38.849497, -77.07692 38.849706, -77.07633800000001 38.850446, -77.07608999999999 38.850763, -77.07604499999999 38.85082, -77.075622 38.851382, -77.075405 38.851672, -77.074876 38.852362, -77.07464899999999 38.852682, -77.074316 38.853134, -77.074101 38.853139, -77.07385600000001 38.853145, -77.073785 38.853147, -77.073616 38.853144, -77.073508 38.853142, -77.07299 38.853143, -77.07276899999999 38.853142, -77.072677 38.853143, -77.07211 38.853137, -77.07189099999999 38.853135, -77.07188499999999 38.852967, -77.07187399999999 38.852598, -77.071854 38.852506, -77.071837 38.85247, -77.071814 38.852418, -77.071774 38.852357, -77.07174999999999 38.852329, -77.07171700000001 38.852294, -77.071636 38.852182, -77.07157100000001 38.852064, -77.071524 38.851944, -77.071499 38.851845, -77.07148599999999 38.851719, -77.07149 38.851364, -77.071489 38.85118, -77.071478 38.851139, -77.071465 38.851113, -77.071433 38.851053, -77.071378 38.850991, -77.07130100000001 38.850933, -77.07123300000001 38.850905, -77.07113 38.850876, -77.071099 38.850871, -77.071043 38.850864, -77.070954 38.85086, -77.070886 38.850864, -77.070685 38.850864, -77.070547 38.850865, -77.07033699999999 38.85086, -77.069821 38.85085, -77.06970699999999 38.85085, -77.069498 38.850852, -77.06927399999999 38.850851, -77.068609 38.850851, -77.068387 38.850852, -77.068386 38.851123, -77.068386 38.851936, -77.068386 38.852003, -77.068382 38.852025, -77.068359 38.852065, -77.068319 38.852096, -77.06823799999999 38.852123, -77.068162 38.852015, -77.06804 38.851868, -77.067981 38.851797, -77.06782 38.851619, -77.067607 38.851398, -77.067491 38.851259, -77.06740600000001 38.851139, -77.067373 38.851091, -77.06731600000001 38.850992, -77.06725900000001 38.850854, -77.067223 38.850736, -77.06719699999999 38.850587, -77.06719 38.850437, -77.06719200000001 38.850387, -77.067199 38.850324, -77.067217 38.85018, -77.067262 38.849941, -77.067283 38.849851, -77.067329 38.84968, -77.067458 38.849016, -77.06746800000001 38.848908, -77.067463 38.84875, -77.06746099999999 38.848738, -77.067435 38.848593, -77.06735 38.848404, -77.067261 38.848246, -77.067369 38.848204, -77.067398 38.848181, -77.06741599999999 38.848151, -77.06741700000001 38.848107, -77.06737 38.8479, -77.067255 38.847385, -77.067148 38.846881, -77.06708 38.846602, -77.066975 38.846172, -77.066909 38.845945, -77.06679 38.845536, -77.066742 38.845412, -77.066704 38.845344, -77.066675 38.845283, -77.066615 38.845159, -77.06659399999999 38.845065, -77.066355 38.845115, -77.066275 38.845129, -77.06531699999999 38.845313, -77.064998 38.845374, -77.064975 38.845318, -77.064959 38.845275, -77.06484500000001 38.844981, -77.064813 38.8449, -77.064807 38.844884, -77.064722 38.844677, -77.064804 38.844656, -77.064825 38.844648, -77.064842 38.844637, -77.064859 38.844627, -77.064875 38.844616, -77.064891 38.844606, -77.064908 38.844595, -77.06493399999999 38.84458, -77.06495099999999 38.84457, -77.064977 38.844555, -77.064986 38.844549, -77.065003 38.84454, -77.06502 38.84453, -77.065038 38.84452, -77.065055 38.84451, -77.065073 38.8445, -77.06509 38.844491, -77.065117 38.844476, -77.065135 38.844467, -77.065161 38.844453, -77.06518800000001 38.844439, -77.065206 38.84443, -77.06521600000001 38.844425, -77.06523300000001 38.844416, -77.065251 38.844407, -77.06526100000001 38.844402, -77.06527800000001 38.844394, -77.065288 38.844389, -77.06530600000001 38.84438, -77.065325 38.844372, -77.065343 38.844363, -77.065361 38.844354, -77.06538 38.844346, -77.065398 38.844337, -77.065417 38.844329, -77.06543499999999 38.844321, -77.06546400000001 38.844308, -77.065482 38.8443, -77.065511 38.844288, -77.065529 38.84428, -77.06554800000001 38.844272, -77.065567 38.844264, -77.065586 38.844257, -77.06560399999999 38.844249, -77.065624 38.844241, -77.065642 38.844234, -77.065662 38.844226, -77.065681 38.844219, -77.065719 38.844204, -77.065738 38.844197, -77.06576699999999 38.844186, -77.065787 38.844179, -77.065816 38.844169, -77.06583500000001 38.844162, -77.065855 38.844155, -77.06587399999999 38.844148, -77.065923 38.844132, -77.06594200000001 38.844125, -77.065963 38.844119, -77.06598200000001 38.844112, -77.066001 38.844106, -77.066012 38.844103, -77.066031 38.844097, -77.066051 38.844091, -77.06607099999999 38.844085, -77.066091 38.844079, -77.06611100000001 38.844073, -77.066131 38.844067, -77.06616099999999 38.844058, -77.066181 38.844053, -77.06620100000001 38.844047, -77.06621199999999 38.844044, -77.066231 38.844039, -77.06625099999999 38.844033, -77.066272 38.844028, -77.066292 38.844023, -77.066312 38.844018, -77.06635 38.844008, -77.066417 38.843989, -77.06643800000001 38.843984, -77.066458 38.843979, -77.066478 38.843974, -77.066498 38.843969, -77.066509 38.843966, -77.066529 38.843962, -77.06655000000001 38.843957, -77.06657 38.843952, -77.06659000000001 38.843948, -77.06661 38.843943, -77.066631 38.843939, -77.06665099999999 38.843934, -77.066671 38.84393, -77.066692 38.843926, -77.06671299999999 38.843921, -77.066733 38.843917, -77.066754 38.843913, -77.066774 38.843909, -77.066795 38.843905, -77.06682499999999 38.843899, -77.066844 38.843896, -77.066867 38.843892, -77.06688800000001 38.843888, -77.066908 38.843885, -77.066929 38.843881, -77.06695000000001 38.843878, -77.066981 38.843873, -77.067002 38.84387, -77.067033 38.843865, -77.067054 38.843862, -77.067075 38.843859, -77.06709600000001 38.843856, -77.067137 38.84385, -77.06719 38.843844, -77.067211 38.843841, -77.067232 38.843838, -77.06725299999999 38.843836, -77.067295 38.843831, -77.067348 38.843826, -77.067369 38.843824, -77.06739 38.843822, -77.06741100000001 38.84382, -77.067443 38.843817, -77.06746 38.843816, -77.06749499999999 38.843813, -77.067516 38.843812, -77.067548 38.84381, -77.06756900000001 38.843808, -77.067601 38.843806, -77.067622 38.843805, -77.067643 38.843804, -77.06766399999999 38.843803, -77.067717 38.843801, -77.06774799999999 38.843799, -77.06776000000001 38.843799, -77.067781 38.843798, -77.067802 38.843798, -77.067823 38.843797, -77.067865 38.843796, -77.067886 38.843796, -77.06790700000001 38.843796, -77.067919 38.843796, -77.06793999999999 38.843796, -77.067961 38.843795, -77.067982 38.843795, -77.06801400000001 38.843796, -77.06803499999999 38.843796, -77.068067 38.843796, -77.068088 38.843796, -77.06811999999999 38.843797, -77.068151 38.843798, -77.068172 38.843799, -77.06819400000001 38.843799, -77.068236 38.843801, -77.068279 38.843803, -77.068331 38.843806, -77.068353 38.843807, -77.06837400000001 38.843808, -77.068395 38.843809, -77.068448 38.843813, -77.06908199999999 38.843859, -77.06957 38.843898, -77.070348 38.843957, -77.070401 38.84396, -77.07042199999999 38.843961, -77.07043899999999 38.843962, -77.070453 38.843962, -77.070475 38.843963, -77.07049600000001 38.843964, -77.070538 38.843966, -77.070559 38.843966, -77.070633 38.843968, -77.070655 38.843969, -77.07067600000001 38.843969, -77.070697 38.84397, -77.070718 38.84397, -77.07076000000001 38.84397, -77.070781 38.843971, -77.070824 38.843971, -77.07084 38.843971, -77.070877 38.843971, -77.070898 38.843971, -77.070919 38.843971, -77.07093999999999 38.84397, -77.070993 38.84397, -77.071005 38.84397, -77.071068 38.843968, -77.071085 38.843968, -77.07113099999999 38.843966, -77.071152 38.843966, -77.071215 38.843963, -77.071236 38.843963, -77.071248 38.843962, -77.071269 38.843961, -77.07129 38.84396, -77.07131099999999 38.843959, -77.071353 38.843957, -77.07137400000001 38.843956, -77.071438 38.843952, -77.071459 38.843951, -77.071501 38.843948, -77.071522 38.843946, -77.071585 38.843941, -77.071606 38.843939, -77.07164899999999 38.843936, -77.071669 38.843934, -77.071743 38.843927, -77.071764 38.843925, -77.071933 38.843905, -77.072102 38.843882, -77.072827 38.843795, -77.073548 38.843708, -77.07408 38.843643, -77.07420999999999 38.843628, -77.074274 38.84362, -77.07433 38.843613, -77.07470600000001 38.843576, -77.07508300000001 38.843551, -77.07568000000001 38.843533, -77.076277 38.843546, -77.07632 38.843546, -77.076342 38.843547, -77.076364 38.843548, -77.076386 38.843549, -77.07642 38.843551, -77.076442 38.843553, -77.076464 38.843556, -77.076486 38.843558, -77.076498 38.843559, -77.07660300000001 38.843569, -77.076708 38.843584, -77.076865 38.843613, -77.07701900000001 38.843648, -77.077187 38.84369, -77.077365 38.843735, -77.077445 38.843755, -77.077547 38.84378, -77.077568 38.843784, -77.07758800000001 38.843788, -77.077609 38.843792, -77.07763 38.843795, -77.077651 38.843798, -77.077665 38.843799, -77.07768299999999 38.843802, -77.077715 38.843806, -77.077736 38.843808, -77.07776800000001 38.84381, -77.077789 38.843811, -77.07781 38.843812, -77.077822 38.843813, -77.077843 38.843813, -77.07786400000001 38.843813, -77.077881 38.843813, -77.077896 38.843813, -77.077917 38.843813, -77.077939 38.843812, -77.07796 38.843811, -77.07798099999999 38.84381, -77.078003 38.843808, -77.078024 38.843806, -77.078056 38.843803, -77.07807699999999 38.843801, -77.078098 38.843798, -77.078141 38.843791, -77.078172 38.843786, -77.078203 38.843779, -77.07822400000001 38.843775, -77.078244 38.84377, -77.078275 38.843762, -77.078295 38.843757, -77.078315 38.843752, -77.078346 38.843744, -77.078366 38.843738, -77.078377 38.843735, -77.078397 38.843729, -77.078427 38.843719, -77.078447 38.843713, -77.07847599999999 38.843702, -77.07850500000001 38.843691, -77.078534 38.84368, -77.078554 38.843672, -77.07857199999999 38.843664, -77.078591 38.843655, -77.07861 38.843647, -77.07862799999999 38.843638, -77.07864600000001 38.843629, -77.078665 38.84362, -77.078677 38.843612, -77.07869100000001 38.843605, -77.07870800000001 38.843596, -77.078734 38.843581, -77.078743 38.843575, -77.07876 38.843565, -77.078776 38.843555, -77.078793 38.843544, -77.078817 38.843528, -77.078833 38.843517, -77.07884799999999 38.843505, -77.07887100000001 38.843488, -77.078886 38.843477, -77.078901 38.843465, -77.07891600000001 38.843453, -77.078931 38.843441, -77.078952 38.843422, -77.078973 38.843403, -77.078987 38.84339, -77.07899999999999 38.843377, -77.079013 38.843364, -77.07903399999999 38.843343, -77.07904499999999 38.843331, -77.079076 38.843297, -77.079099 38.843269, -77.079111 38.843255, -77.079127 38.843234, -77.079148 38.843205, -77.07916299999999 38.843183, -77.079179 38.843158, -77.079188 38.843141, -77.079202 38.843116, -77.079212 38.843099, -77.079221 38.843082, -77.079302 38.842926, -77.08014300000001 38.843072, -77.080585 38.843148, -77.08067 38.843163, -77.080809 38.843187, -77.081951 38.843384, -77.08210200000001 38.843409, -77.082245 38.843433))"
